# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,lprior,b_Intercept
-194.037,0.535074,1.39713,1,3,0,194.686,-0.538789,0.72153,1.0802,-3.14079,-0.538789
-192.533,1,1.04713,1,3,0,193.705,-0.291369,0.739972,1.14028,-3.22671,-0.291369
-193.24,0.806908,1.30917,2,3,0,193.48,-0.461071,0.654354,1.20859,-2.96809,-0.461071
-193.295,0.81689,1.32342,1,3,0,193.76,-0.517777,0.743404,1.17886,-3.24428,-0.517777
-193.707,0.761787,1.35247,2,3,0,194.488,0.0698616,0.637161,1.1748,-2.95419,0.0698616
-193.765,0.757341,1.30123,2,3,0,195.256,-0.494612,0.775674,1.14158,-3.36965,-0.494612
-192.951,0.991101,1.246,2,3,0,193.62,0.0778075,0.721102,1.20068,-3.20182,0.0778075
-192.951,0.000706533,1.53976,1,1,0,197.171,0.0778075,0.721102,1.20068,-3.20182,0.0778075
-192.552,0.952407,0.646737,3,7,0,194.065,-0.355737,0.725227,1.1874,-3.18033,-0.355737
-192.486,0.999484,0.766539,3,7,0,192.737,-0.292507,0.704232,1.21221,-3.11646,-0.292507
-193.169,0.876211,0.955696,2,3,0,193.472,0.107402,0.749036,1.18792,-3.30754,0.107402
-193.105,0.737298,1.04179,2,3,0,194.827,-0.320531,0.657081,1.24969,-2.98813,-0.320531
-192.429,0.988716,0.976823,2,3,0,193.196,-0.25367,0.694637,1.11197,-3.06454,-0.25367
-192.429,0.327577,1.20217,1,1,0,193.709,-0.25367,0.694637,1.11197,-3.06454,-0.25367
-195.277,0.727909,0.724299,2,3,0,195.788,-0.0720899,0.557605,1.25393,-2.83433,-0.0720899
-194.35,0.993037,0.672829,3,7,0,195.793,-0.327692,0.805311,1.11855,-3.50537,-0.327692
-192.935,1,0.831589,2,3,0,194.5,-0.219856,0.638269,1.22463,-2.94248,-0.219856
-192.543,0.918652,1.03489,2,3,0,193.576,-0.15583,0.744216,1.13123,-3.24906,-0.15583
-199.093,0.04734,1.17948,2,3,0,201.049,-0.150862,0.89061,1.27955,-4.02829,-0.150862
-195.757,0.995036,0.528206,3,7,0,200.245,0.00826182,0.808708,1.31863,-3.59443,0.00826182
-193.111,0.999916,0.653656,2,7,0,196.31,-0.468787,0.661147,1.18636,-2.9799,-0.468787
-192.578,1,0.81263,2,3,0,193.301,-0.254979,0.655046,1.20179,-2.97441,-0.254979
-192.882,0.889237,1.00973,2,3,0,193.494,-0.223065,0.765721,1.1418,-3.33476,-0.223065
-193.333,0.92785,1.11426,2,3,0,193.929,-0.178432,0.640905,1.08354,-2.91859,-0.178432
-193.333,0.251251,1.28083,1,1,0,194.827,-0.178432,0.640905,1.08354,-2.91859,-0.178432
-192.412,0.844606,0.717138,2,3,0,195.269,-0.286235,0.707542,1.20288,-3.12542,-0.286235
-193.265,0.937574,0.754818,2,3,0,193.395,-0.195341,0.653466,1.26638,-2.98972,-0.195341
-192.601,1,0.876592,2,7,0,193.406,-0.312199,0.681009,1.10995,-3.02044,-0.312199
-193.073,0.884953,1.08706,2,3,0,193.357,-0.332367,0.757195,1.11198,-3.2872,-0.332367
-193.825,0.688188,1.19304,2,3,0,194.86,0.216798,0.695381,1.18596,-3.13141,0.216798
-192.518,0.956755,1.0636,2,3,0,195.265,-0.267822,0.740213,1.18505,-3.2391,-0.267822
-192.518,0.145381,1.25873,1,1,0,194.237,-0.267822,0.740213,1.18505,-3.2391,-0.267822
-192.584,0.96117,0.634035,3,7,0,193.556,-0.156339,0.681342,1.10237,-3.02852,-0.156339
-192.468,0.827043,0.754028,2,3,0,194.837,-0.368492,0.713098,1.16418,-3.132,-0.368492
-194.209,0.746671,0.778626,2,3,0,195.325,-0.332814,0.801311,1.11873,-3.4858,-0.332814
-194.895,0.985565,0.739016,2,3,0,195.201,-0.48636,0.80824,1.11721,-3.5163,-0.48636
-195.364,0.809879,0.900756,2,3,0,197.904,-0.0246333,0.636095,1.0294,-2.90938,-0.0246333
-192.759,1,0.91325,2,3,0,194.969,-0.355351,0.748673,1.17452,-3.26621,-0.355351
-192.596,0.852835,1.12907,2,3,0,193.482,-0.248897,0.644338,1.17598,-2.943,-0.248897
-193.09,0.819702,1.19672,1,1,0,193.211,-0.206821,0.614864,1.18296,-2.88595,-0.206821
-193.25,0.988016,1.22523,2,3,0,193.262,-0.184636,0.780853,1.13854,-3.40259,-0.184636
-193.738,0.927896,1.49413,2,3,0,194.048,-0.393263,0.613864,1.11725,-2.86113,-0.393263
-193.738,0.299972,1.7109,1,3,0,195.21,-0.393263,0.613864,1.11725,-2.86113,-0.393263
-194.144,0.956356,1.02147,2,3,0,194.595,0.0701413,0.791995,1.23367,-3.49984,0.0701413
-194.157,0.729018,1.20481,2,3,0,195.823,-0.387279,0.588002,1.23172,-2.84621,-0.387279
-193.841,0.705818,1.12292,2,3,0,198.455,-0.150943,0.788906,1.23917,-3.46541,-0.150943
-192.487,1,1.02201,2,3,0,193.801,-0.146183,0.743677,1.1443,-3.25063,-0.146183
-192.67,0.961747,1.26008,2,3,0,192.941,-0.0163061,0.681375,1.19551,-3.06219,-0.0163061
-192.695,1,1.49276,2,3,0,192.734,-0.0155845,0.690619,1.20816,-3.09278,-0.0155845
-192.695,0.0855058,1.83852,1,3,0,193.982,-0.0155845,0.690619,1.20816,-3.09278,-0.0155845
-193.441,0.79632,0.884798,2,3,0,195.026,-0.251515,0.644789,1.07361,-2.92089,-0.251515
-193.798,0.970779,0.884422,2,3,0,194.068,-0.238821,0.757602,1.28224,-3.33353,-0.238821
-193.412,0.988725,1.05701,2,3,0,195.09,-0.0980417,0.655438,1.07536,-2.95743,-0.0980417
-193.412,0.000947715,1.28607,2,3,0,196.258,-0.0980417,0.655438,1.07536,-2.95743,-0.0980417
-194.469,0.964726,0.570139,3,7,0,195.231,-0.0509701,0.810832,1.22773,-3.57626,-0.0509701
-193.225,1,0.677107,2,3,0,194.626,-0.144185,0.776604,1.20488,-3.40197,-0.144185
-192.686,1,0.833196,2,3,0,193.296,-0.27433,0.643171,1.14084,-2.93092,-0.27433
-193.336,0.727309,1.02471,2,3,0,194.143,0.0251598,0.769257,1.21126,-3.38716,0.0251598
-192.713,0.98239,0.954693,2,7,0,193.787,-0.303347,0.680374,1.23129,-3.0472,-0.303347
-192.713,0.584723,1.15251,1,3,0,194.946,-0.303347,0.680374,1.23129,-3.0472,-0.303347
-192.614,0.939632,0.929275,2,7,0,193.441,-0.199354,0.737325,1.10989,-3.21475,-0.199354
-193.168,0.898128,1.07381,2,3,0,193.537,0.0924693,0.6799,1.15098,-3.05983,0.0924693
-194.48,0.509845,1.18938,2,3,0,196.176,-0.0528227,0.803317,1.2528,-3.54529,-0.0528227
-194.821,0.990467,0.889857,2,7,0,195.713,-0.170942,0.82635,1.16592,-3.63082,-0.170942
-193.75,0.956019,1.0818,2,3,0,195.806,-0.56931,0.726022,1.11418,-3.16471,-0.56931
-193.826,0.736206,1.26966,2,3,0,195.258,0.0458837,0.626118,1.15789,-2.9242,0.0458837
-193.923,0.509811,1.19404,2,3,0,195.016,0.040104,0.625539,1.13619,-2.91741,0.040104
-194.814,0.936323,0.894602,2,3,0,195.338,-0.304039,0.823233,1.20056,-3.61534,-0.304039
-198.517,0.893399,1.02902,2,3,0,199.026,-1.13011,0.76626,1.21841,-3.38874,-1.13011
-194.054,0.755732,1.1334,2,3,0,199.374,0.236733,0.694146,1.20509,-3.1351,0.236733
-193.218,0.973922,1.0874,2,3,0,194.342,-0.524313,0.703658,1.14186,-3.09362,-0.524313
-196.723,0.22284,1.29768,2,3,0,197.173,0.612609,0.780513,1.20782,-3.53451,0.612609
-196.089,0.892036,0.731267,2,7,0,198.855,0.346751,0.781331,1.06473,-3.45292,0.346751
-197.03,0.967922,0.804289,2,3,0,197.324,0.41075,0.797419,1.05826,-3.53755,0.41075
-193.432,1,0.953822,2,3,0,196.875,-0.449781,0.633337,1.20451,-2.91885,-0.449781
-194.006,0.649102,1.16733,2,3,0,195.083,0.215901,0.73923,1.10664,-3.26561,0.215901
-192.897,0.984992,1.00764,2,7,0,193.997,-0.418106,0.729502,1.20861,-3.19941,-0.418106
-192.567,0.927424,1.21427,2,3,0,193.35,-0.136171,0.658953,1.19833,-2.99108,-0.136171
-193.617,0.345805,1.3815,2,3,0,193.924,-0.578069,0.739527,1.19295,-3.23324,-0.578069
-192.611,0.94215,0.883523,2,3,0,194.11,-0.351432,0.661111,1.1823,-2.9811,-0.351432
-192.797,0.929698,1.02001,2,3,0,193.122,0.0595711,0.71992,1.18433,-3.19161,0.0595711
-193.269,0.788406,1.16277,1,1,0,193.464,0.14186,0.707161,1.14191,-3.14855,0.14186
-192.996,1,1.15274,2,3,0,193.323,-0.492795,0.716089,1.15583,-3.1385,-0.492795
-192.996,0.0786084,1.40764,2,3,0,196.777,-0.492795,0.716089,1.15583,-3.1385,-0.492795
-192.843,0.988369,0.693991,2,3,0,193.366,-0.450165,0.706219,1.19583,-3.11476,-0.450165
-192.81,0.943125,0.837923,2,3,0,193.538,-0.262961,0.643565,1.11988,-2.92765,-0.262961
-192.887,0.976752,0.967322,2,3,0,193.189,-0.131403,0.759829,1.20527,-3.33106,-0.131403
-193.238,0.649546,1.15372,2,3,0,195.675,-0.138647,0.643563,1.09045,-2.92903,-0.138647
-193.298,0.645674,0.998421,2,3,0,195.229,-0.263219,0.694842,1.27984,-3.10447,-0.263219
-193.989,0.884724,0.861052,2,3,0,195.202,-0.388884,0.749455,1.05835,-3.24247,-0.388884
-192.592,0.804313,0.938216,1,3,0,195.371,-0.175456,0.713381,1.22845,-3.15756,-0.175456
-196.377,0.591751,0.944966,2,3,0,196.907,0.441861,0.787226,1.29842,-3.55193,0.441861
-193.051,0.96939,0.773686,3,7,0,196.74,-0.407834,0.740339,1.1114,-3.2179,-0.407834
-195.918,0.498898,0.91526,2,3,0,197.799,-0.556193,0.567366,1.13435,-2.79668,-0.556193
-193.491,1,0.685029,2,3,0,196.298,-0.39963,0.642995,1.09657,-2.91626,-0.39963
-192.92,1,0.834611,2,3,0,193.873,-0.25288,0.62354,1.16169,-2.89489,-0.25288
-192.971,0.885915,1.01638,2,3,0,193.748,-0.400092,0.733829,1.22044,-3.21864,-0.400092
-192.925,0.944196,1.10772,2,3,0,193.824,0.083309,0.698138,1.16904,-3.11803,0.083309
-194.431,0.873457,1.27703,1,3,0,194.583,0.216691,0.795116,1.15151,-3.51475,0.216691
-193.875,0.437263,1.37449,2,3,0,196.473,-0.367812,0.633247,1.27859,-2.93838,-0.367812
-193.186,0.970971,0.970806,2,3,0,194.282,-0.0513556,0.776797,1.15111,-3.39814,-0.0513556
-193.524,0.970165,1.14806,2,3,0,193.637,-0.250405,0.594309,1.18854,-2.85035,-0.250405
-194.04,0.8309,1.3561,1,3,0,194.693,-0.490016,0.612592,1.21002,-2.87909,-0.490016
-192.443,1,1.40045,1,1,0,193.342,-0.182289,0.705995,1.21546,-3.12918,-0.182289
-192.443,0.26116,1.70127,1,1,0,193.803,-0.182289,0.705995,1.21546,-3.12918,-0.182289
-192.38,0.998975,1.01653,2,3,0,192.598,-0.336793,0.702739,1.14498,-3.09412,-0.336793
-192.328,1,1.23357,2,3,0,192.423,-0.0699364,0.702051,1.1619,-3.11257,-0.0699364
-192.328,0.158439,1.49775,1,1,0,193.378,-0.0699364,0.702051,1.1619,-3.11257,-0.0699364
-192.691,0.804414,0.81273,3,7,0,194.426,-0.119302,0.742147,1.11128,-3.23934,-0.119302
-193.124,0.932943,0.818619,2,3,0,193.475,-0.222182,0.631443,1.23451,-2.93001,-0.222182
-193.101,0.911258,0.932131,2,3,0,194.282,-0.130453,0.773942,1.13429,-3.37489,-0.130453
-193.028,0.990598,1.03936,2,3,0,193.616,-0.169908,0.626581,1.20954,-2.91732,-0.169908
-193.028,0.162305,1.24955,1,1,0,195.88,-0.169908,0.626581,1.20954,-2.91732,-0.169908
-193.225,0.978425,0.683036,2,7,0,193.497,-0.0610298,0.626561,1.18985,-2.92146,-0.0610298
-193.61,0.968169,0.811766,2,3,0,194.267,-0.0170953,0.78741,1.20344,-3.46165,-0.0170953
-192.758,1,0.95504,2,3,0,193.634,-0.182254,0.755838,1.19812,-3.30919,-0.182254
-192.865,0.884448,1.15759,2,3,0,193.643,-0.0870626,0.681023,1.09132,-3.03072,-0.0870626
-194.579,0.713098,1.25715,2,3,0,194.847,-0.0833002,0.755233,1.02934,-3.27681,-0.0833002
-193.374,0.900074,1.16081,2,3,0,195.52,-0.401077,0.693647,1.26634,-3.09246,-0.401077
-192.214,0.783146,1.27915,2,3,0,193.926,-0.147587,0.7017,1.14734,-3.10166,-0.147587
-192.762,0.453082,1.26202,2,3,0,194.214,-0.288082,0.7372,1.22125,-3.23526,-0.288082
-192.678,0.944564,0.912248,2,3,0,193.53,-0.0865494,0.685147,1.1032,-3.04545,-0.0865494
-192.678,0.0253114,1.04818,1,1,0,195.764,-0.0865494,0.685147,1.1032,-3.04545,-0.0865494
-192.598,0.988347,0.507178,3,7,0,193.456,-0.337722,0.723957,1.11975,-3.16081,-0.337722
-194.49,0.892936,0.607424,3,7,0,195.704,-0.628554,0.766311,1.23865,-3.35372,-0.628554
-193.952,1,0.664914,2,3,0,194.541,-0.596265,0.74496,1.22475,-3.26224,-0.596265
-193.541,0.781445,0.804519,2,3,0,197.366,-0.336459,0.725387,1.05803,-3.15251,-0.336459
-192.911,0.964681,0.792955,2,3,0,194.293,-0.0233822,0.717842,1.09364,-3.15469,-0.0233822
-192.845,1,0.927695,2,3,0,193.306,-0.416588,0.659825,1.17411,-2.97427,-0.416588
-192.615,1,1.12135,2,3,0,193.054,0.00548647,0.708367,1.1908,-3.1475,0.00548647
-192.615,0.0282378,1.35488,2,3,0,195.967,0.00548647,0.708367,1.1908,-3.1475,0.00548647
-193.879,0.916835,0.661345,2,7,0,194.201,-0.569559,0.696633,1.24545,-3.09609,-0.569559
-193.148,0.633834,0.739635,2,5,0,198.028,-0.067901,0.768364,1.21089,-3.37384,-0.067901
-192.615,0.992231,0.635575,3,7,0,193.884,-0.130254,0.658202,1.20329,-2.99081,-0.130254
-193.333,0.897016,0.762245,2,7,0,193.695,-0.469481,0.747605,1.21791,-3.27013,-0.469481
-193.137,0.974037,0.836501,2,3,0,193.953,-0.178791,0.688896,1.0647,-3.04112,-0.178791
-192.491,0.863704,0.98575,2,3,0,193.867,-0.30269,0.672672,1.20067,-3.01811,-0.30269
-194.302,0.634872,1.0484,1,3,0,195.197,-0.607134,0.779578,1.16115,-3.3927,-0.607134
-192.343,0.846292,0.90215,1,3,0,195.404,-0.271283,0.67075,1.15174,-3.00282,-0.271283
-192.656,0.765635,0.944133,2,3,0,194.055,-0.189386,0.753841,1.18455,-3.29737,-0.189386
-193.192,0.410183,0.91707,2,3,0,200.717,-0.16823,0.773906,1.20971,-3.3895,-0.16823
-193.231,0.988265,0.641829,3,7,0,194.202,-0.313716,0.611523,1.18434,-2.87477,-0.313716
-193.189,0.575476,0.765722,3,7,0,199.098,-0.308372,0.771256,1.12763,-3.35107,-0.308372
-193.053,0.995048,0.624548,3,7,0,193.755,-0.0574874,0.63488,1.17077,-2.93472,-0.0574874
-193.053,0.830242,0.749504,2,3,0,194.853,-0.0574874,0.63488,1.17077,-2.93472,-0.0574874
-192.553,0.951654,0.772821,2,3,0,194.001,-0.132673,0.705025,1.10076,-3.10315,-0.132673
-192.548,0.915892,0.890698,2,3,0,193.28,-0.232507,0.724504,1.21678,-3.19012,-0.232507
-192.667,0.923824,0.993155,2,3,0,193.358,-0.0364119,0.691585,1.1149,-3.0721,-0.0364119
-194.4,0.456657,1.11521,2,3,0,194.824,0.150037,0.636251,1.16105,-2.95923,0.150037
-193.723,0.511717,0.816649,2,3,0,197.907,-0.375404,0.603344,1.22094,-2.86738,-0.375404
-193.576,0.953097,0.629277,3,7,0,195.978,0.0894654,0.728514,1.25739,-3.24367,0.0894654
-192.614,0.993881,0.725822,3,7,0,193.927,-0.352829,0.703273,1.21257,-3.11114,-0.352829
-192.747,0.952228,0.868634,2,3,0,193.334,-0.075623,0.697247,1.09515,-3.08167,-0.075623
-192.598,1,1.00047,2,3,0,192.843,-0.154497,0.681694,1.10117,-3.02941,-0.154497
-193.73,0.48651,1.20315,2,3,0,194.098,-0.467778,0.764519,1.23492,-3.34355,-0.467778
-193.436,1,0.90695,2,3,0,194.033,-0.304035,0.775539,1.22287,-3.39222,-0.304035
-192.805,0.83978,1.09038,2,3,0,194.059,-0.00298859,0.731281,1.11361,-3.20948,-0.00298859
-192.454,0.452746,1.13316,2,3,0,196.281,-0.314101,0.689906,1.12264,-3.0496,-0.314101
-193.107,0.874505,0.829216,2,3,0,193.608,-0.157198,0.740763,1.25322,-3.2644,-0.157198
-192.959,1,0.889443,2,7,0,193.533,-0.0802429,0.690888,1.08217,-3.05867,-0.0802429
-192.652,0.848481,1.06853,2,3,0,194.071,-0.229411,0.70678,1.2351,-3.13358,-0.229411
-193.546,0.73929,1.11905,2,3,0,194.138,-0.499506,0.733588,1.09959,-3.18878,-0.499506
-198.357,0.209114,1.06189,1,1,0,198.452,-0.696195,0.780444,1.00257,-3.36502,-0.696195
-195.392,1,0.624869,2,3,0,198.475,-0.565295,0.737369,1.03676,-3.18998,-0.565295
-192.938,1,0.750388,2,3,0,195.495,0.035163,0.670003,1.16255,-3.02802,0.035163
-196.203,0.5929,0.900783,2,3,0,197.749,0.335611,0.758212,1.0487,-3.3478,0.335611
-194.623,1,0.749712,1,1,0,196.044,0.254437,0.742637,1.08517,-3.2799,0.254437
-193.179,0.955024,0.899636,2,3,0,195.368,0.0557169,0.7495,1.21812,-3.31028,0.0557169
-193.242,0.914541,1.03648,2,3,0,194.42,0.0974926,0.715165,1.22754,-3.18997,0.0974926
-193.242,0.460451,1.15126,1,3,0,199.276,0.0974926,0.715165,1.22754,-3.18997,0.0974926
-192.759,0.979392,0.851464,2,3,0,193.595,-0.431864,0.717874,1.18759,-3.15259,-0.431864
-193.02,0.724379,1.00221,2,3,0,194.416,0.111076,0.709877,1.17302,-3.16075,0.111076
-193.024,0.957604,0.939007,2,3,0,193.556,-0.36175,0.753041,1.11741,-3.2705,-0.36175
-194.367,0.805832,1.0835,2,3,0,194.811,-0.395521,0.681621,1.03561,-3.00359,-0.395521
-193.754,0.863441,1.09169,2,3,0,196.012,0.00142781,0.712317,1.29037,-3.18471,0.00142781
-193.099,1,1.15784,1,1,0,193.78,-0.131853,0.723623,1.2621,-3.20483,-0.131853
-192.774,0.835139,1.38648,2,3,0,193.708,-0.195108,0.728095,1.08902,-3.17606,-0.195108
-192.774,0.857537,1.43344,1,3,0,193.081,-0.195108,0.728095,1.08902,-3.17606,-0.195108
-194.7,0.478397,1.51166,2,3,0,195.014,-0.472255,0.611629,1.08793,-2.84948,-0.472255
-195.024,0.49991,1.13868,2,3,0,197.538,0.192115,0.804592,1.25321,-3.58083,0.192115
-194.038,1,0.874723,2,3,0,195.611,0.262903,0.726806,1.13895,-3.23375,0.262903
-193.854,0.796719,1.04681,2,3,0,195.342,-0.344957,0.797089,1.1822,-3.47973,-0.344957
-192.579,0.738801,1.04621,2,3,0,196.755,-0.33461,0.666222,1.19621,-2.99833,-0.33461
-193.095,0.711773,0.993435,2,3,0,194.577,0.0636317,0.758935,1.15701,-3.33519,0.0636317
-195.47,0.795019,0.921172,2,7,0,195.815,-0.484428,0.578008,1.10022,-2.80112,-0.484428
-195.47,0.505441,0.919373,2,3,0,198.136,-0.484428,0.578008,1.10022,-2.80112,-0.484428
-193.273,1,0.710935,2,3,0,195.829,-0.0225612,0.735422,1.25673,-3.25659,-0.0225612
-194.084,0.907637,0.850068,3,7,0,195.02,-0.563069,0.698389,1.0888,-3.06519,-0.563069
-192.494,1,0.936807,2,3,0,193.997,-0.0197832,0.719144,1.14765,-3.17171,-0.0197832
-192.494,0.236674,1.11945,1,1,0,194.172,-0.0197832,0.719144,1.14765,-3.17171,-0.0197832
-195.593,0.842529,0.684284,2,7,0,195.907,-0.640944,0.610396,1.13638,-2.86011,-0.640944
-195.593,1.30203e-07,2.84881,2,5,0,198.756,-0.640944,0.610396,1.13638,-2.86011,-0.640944
-195.593,1.99085e-50,6.65216,1,1,0,196.031,-0.640944,0.610396,1.13638,-2.86011,-0.640944
-195.043,1,0.655899,3,7,0,197.178,0.135787,0.813807,1.24362,-3.61627,0.135787
-194.455,0.906104,0.683121,3,7,0,197.977,-0.116646,0.567588,1.18698,-2.82436,-0.116646
-193.39,0.991689,0.706551,2,3,0,195.109,-0.252171,0.621465,1.24478,-2.91066,-0.252171
-193.931,0.644568,1.06539,2,7,0,196.133,-0.194006,0.794871,1.23136,-3.48837,-0.194006
-192.7,0.936219,0.605784,2,7,0,196.737,-0.199363,0.701626,1.24057,-3.1199,-0.199363
-192.717,0.99631,0.868402,3,7,0,193.102,-0.189708,0.685312,1.08883,-3.03488,-0.189708
-192.717,0.00113737,1.55604,1,1,0,195.154,-0.189708,0.685312,1.08883,-3.03488,-0.189708
-194.24,0.995111,0.123115,5,31,0,194.789,-0.170337,0.807895,1.21897,-3.54977,-0.170337
-195.73,0.997428,0.226457,4,15,0,196.866,-0.837156,0.735792,1.15055,-3.2206,-0.837156
-193.447,0.97425,0.424814,2,3,0,196.415,-0.552621,0.6973,1.13731,-3.07242,-0.552621
-193.52,0.951362,0.744756,3,7,0,194.627,0.156086,0.715735,1.22626,-3.19931,0.156086
-192.811,1,1.21649,1,1,0,193.407,-0.0141776,0.747165,1.19704,-3.28831,-0.0141776
-192.811,0.0219195,2.30918,1,1,0,192.896,-0.0141776,0.747165,1.19704,-3.28831,-0.0141776
-193.808,0.987214,0.210545,3,15,0,196.27,0.0258698,0.755486,1.27109,-3.34407,0.0258698
-194.733,0.988317,0.387509,3,7,0,196.069,0.23204,0.801108,1.21592,-3.56077,0.23204
-194.191,0.991035,0.711012,2,3,0,195.412,0.0842707,0.76214,1.27989,-3.38063,0.0842707
-193.353,0.966968,1.30537,2,3,0,194.413,-0.0685228,0.62477,1.13244,-2.90391,-0.0685228
-193.469,1,2.21037,1,1,0,193.539,-0.0181941,0.781776,1.20393,-3.436,-0.0181941
-193.469,1.13605e-126,4.09785,1,3,1,195.845,-0.0181941,0.781776,1.20393,-3.436,-0.0181941
-193.29,0.999822,0.391203,4,15,0,194.166,-0.441564,0.639815,1.1426,-2.91866,-0.441564
-193.165,0.899892,0.728693,3,7,0,195.04,-0.369866,0.626507,1.1981,-2.90466,-0.369866
-192.889,1,1.00505,2,3,0,193.495,-0.151755,0.754901,1.21702,-3.31203,-0.151755
-192.889,0.170472,1.84031,1,1,0,193.721,-0.151755,0.754901,1.21702,-3.31203,-0.151755
-195.604,0.972403,0.311823,3,7,0,196.018,-0.195399,0.836693,1.12406,-3.67448,-0.195399
-193.556,1,0.528108,3,7,0,196.31,-0.543266,0.753339,1.18837,-3.28617,-0.543266
-194.194,0.830461,0.958065,2,3,0,195.796,-0.15566,0.595286,1.09784,-2.83713,-0.15566
-193.081,1,1.07321,2,3,0,193.914,-0.276641,0.773455,1.17551,-3.37304,-0.276641
-193.081,6.77353e-05,1.9165,1,1,0,193.895,-0.276641,0.773455,1.17551,-3.37304,-0.276641
-193.363,0.998929,0.219212,4,15,0,194.062,0.0527788,0.775643,1.16714,-3.40772,0.0527788
-193.756,0.996213,0.39172,3,7,0,193.865,-0.446958,0.610322,1.18492,-2.86938,-0.446958
-195.373,0.959903,0.688282,2,7,0,196.007,-0.120171,0.82344,1.09157,-3.60274,-0.120171
-196.396,0.726985,1.0875,1,1,0,197.095,-0.0680609,0.83024,1.06203,-3.63639,-0.0680609
-195.619,1,0.919974,2,7,0,197.077,-0.320728,0.526552,1.24121,-2.79428,-0.320728
-192.767,0.826044,1.59959,2,3,0,194.437,-0.136966,0.690684,1.08688,-3.05438,-0.136966
-192.767,0.00442103,1.75125,2,3,0,195.493,-0.136966,0.690684,1.08688,-3.05438,-0.136966
-194.846,0.978957,0.228261,4,15,0,195.368,-0.530923,0.743096,1.31273,-3.27601,-0.530923
-192.382,0.996547,0.375124,3,7,0,195.761,-0.108538,0.720068,1.19235,-3.17718,-0.108538
-192.927,0.945703,0.63981,2,3,0,193.327,0.0394986,0.70494,1.11364,-3.1222,0.0394986
-192.703,1,0.95175,2,3,0,193.309,-0.426633,0.701944,1.18705,-3.09904,-0.426633
-192.703,0.288231,1.61285,1,3,0,193.647,-0.426633,0.701944,1.18705,-3.09904,-0.426633
-193.9,0.977617,0.459993,3,7,0,194.116,-0.51233,0.692496,1.27097,-3.08903,-0.51233
-192.596,0.990834,0.735584,3,7,0,194.246,-0.369871,0.673651,1.14023,-3.00441,-0.369871
-193.595,0.361659,1.20679,2,3,0,196.11,-0.373146,0.631185,1.25526,-2.92806,-0.373146
-195.076,0.959083,0.423631,4,15,0,196.675,-0.241765,0.54057,1.22654,-2.80191,-0.241765
-196.207,0.984117,0.641417,2,3,0,196.33,-0.280478,0.509634,1.25586,-2.7947,-0.280478
-193.831,0.924396,1.02539,2,3,0,196.235,-0.0887719,0.798914,1.14047,-3.49418,-0.0887719
-192.896,1,1.412,2,3,0,194.189,0.0449166,0.680093,1.15044,-3.0546,0.0449166
-192.896,2.78894e-07,2.31614,2,3,0,196.476,0.0449166,0.680093,1.15044,-3.0546,0.0449166
# Adaptation terminated
# Step size = 0.797862
# Diagonal elements of inverse mass matrix:
# 0.056183, 0.0853536, 0.00353629
-194.936,0.542193,0.797862,1,1,0,194.949,0.20491,0.642619,1.13599,-2.97544,0.20491
-194.255,0.768128,0.797862,2,3,0,197.857,-0.455077,0.663365,1.05855,-2.9571,-0.455077
-195.052,0.945062,0.797862,3,7,0,195.556,0.200537,0.777564,1.29463,-3.46653,0.200537
-193.191,0.98755,0.797862,2,3,0,195.863,-0.0814625,0.624523,1.191,-2.91579,-0.0814625
-194.305,0.810793,0.797862,3,7,0,195.706,-0.233417,0.813836,1.17708,-3.56538,-0.233417
-194.597,0.962685,0.797862,2,3,0,196.156,0.195316,0.658579,1.11986,-3.00887,0.195316
-193.272,0.957733,0.797862,3,7,0,195.365,0.00834146,0.676762,1.24889,-3.06443,0.00834146
-192.875,1,0.797862,3,7,0,193.646,0.0627881,0.740373,1.16891,-3.2637,0.0627881
-194.054,0.919831,0.797862,2,3,0,194.2,-0.616911,0.67079,1.19948,-3.00996,-0.616911
-194.307,0.703422,0.797862,2,3,0,197.553,-0.481765,0.601614,1.22767,-2.86456,-0.481765
-193.464,1,0.797862,2,3,0,194.576,-0.37695,0.654904,1.26444,-2.98452,-0.37695
-193.518,0.989536,0.797862,2,3,0,193.838,-0.477746,0.663227,1.24163,-2.99852,-0.477746
-196.699,0.829182,0.797862,2,3,0,197.269,-0.287707,0.712925,1.42444,-3.20028,-0.287707
-195.454,0.995148,0.797862,3,7,0,199.075,0.374498,0.690527,1.1553,-3.13518,0.374498
-194.012,1,0.797862,3,7,0,195.535,-0.559728,0.752049,1.24309,-3.29429,-0.559728
-193.093,0.980421,0.797862,2,7,0,194.437,-0.380321,0.760464,1.13319,-3.30403,-0.380321
-193.606,0.950507,0.797862,2,3,0,194.381,-0.321524,0.614909,1.10532,-2.86256,-0.321524
